Location,Series,Court,Surface,Round,Best of,Fecha,playerA,playerB,rankA,rankB,PtsA,PtsB,B365A,B365B,MaxA,MaxB,AvgA,AvgB,A1,B1,A2,B2,A3,B3,A4,B4,A5,B5,setsA,setsB,target,setsPartido,B365BookmakersMargin,B365ProbA,B365ProbB,ProbAvgA,ProbAvgB,ProbMaxA,ProbMaxB,market_uncertainty,OddsDiffB365,OddsDiffAvg,OddsDiffMax,AvgOddsDiff,logit_oddsA,logit_oddsB,rankDiff,ptsDiff,winrate_5_A,winrate_10_A,wins_before_A,win_pct_before_A,sets_5d_A,sets_30d_A,partidos_365d_A,dias_ultimo_partido_A,racha_victorias_A,winrate_5_B,winrate_10_B,wins_before_B,win_pct_before_B,sets_5d_B,sets_30d_B,partidos_365d_B,dias_ultimo_partido_B,racha_victorias_B,diff_winrate_5,diff_winrate_10,diff_win_pct_before,diff_sets_5d,diff_sets_30d,diff_dias_ultimo_partido,diff_partidos_365d,h2h_matches_previous,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_gusts_10m_mean,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,soil_temperature_0_to_100cm_mean,soil_moisture_0_to_100cm_mean,wind_gusts_10m_min,wind_speed_10m_min,elo_A,elo_B,elo_diff,elo_surf_A,elo_surf_B,elo_surf_diff,elo_surf_adv_A,elo_surf_adv_B,elo_surf_adv_diff,prob_consensus_A,bookmaker_std_A,prob_ratio_B365,b365_vs_market,rankRatio,log_rankDiff,rank_sum,ptsRatio,momentum_A,momentum_B,diff_momentum,sets_per_day_30d_A,sets_per_day_30d_B,diff_sets_per_day,series_level_oe,round_encoded,is_best_of_5,surface_fe,is_outdoor,bo5_rank_diff,bo5_momentum_diff
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,3rd Round,3.0,2016-04-14,Nadal R.,Thiem D.,5.0,14.0,4955.0,2420.0,1.3,3.5,1.4,3.9,1.32,3.33,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0549450549450547,0.7291666666666667,0.2708333333333333,0.7161290322580645,0.2838709677419354,0.7358490566037735,0.2641509433962264,0.2161290322580644,-2.2,-2.01,-2.5,0.432258064516129,0.9253405673940728,-0.9253405673940732,-9.0,2535.0,0.6,0.7,61.0,0.7261904761904762,2.0,13.0,68,1.0,1,0.8,0.8,32.0,0.5714285714285714,6.0,17.0,45,1.0,2,-0.2,-0.1,0.1547619047619047,-4.0,-4.0,0.0,23,0,15.104584,13.714066,0.0,0.0,14.186923,32.760002,26.685,9.729636,67.53966,83.94446,49.758354,13.73025,0.33779252,19.8,3.671294,1794.239314416669,1712.1021867841441,82.13712763252488,1787.2603781782527,1608.898669269407,178.36170890884569,-6.978936238416281,-103.20351751473709,96.2245812763208,0.727048251842835,0.01002923731263811,2.692307692307693,0.013037634408602283,0.35714285714285715,-0.9162907318741551,19.0,0.671864406779661,-0.09999999999999998,0.0,-0.09999999999999998,6.5,8.5,-2.0,2.0,3,0,0.29300790735321586,1.0,-0.0,-0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Quarterfinals,3.0,2016-04-15,Monfils G.,Granollers M.,16.0,67.0,2220.0,745.0,1.2,4.5,1.25,5.0,1.2,4.44,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0555555555555555,0.7894736842105263,0.2105263157894736,0.7872340425531915,0.2127659574468084,0.8,0.2,0.2872340425531915,-3.3,-3.24,-3.75,0.574468085106383,1.308332819650179,-1.308332819650179,-51.0,1475.0,0.8,0.8,38.0,0.6909090909090909,6.0,20.0,45,1.0,3,0.6,0.5,14.0,0.4666666666666667,5.0,9.0,22,1.0,2,0.2,0.3,0.2242424242424242,1.0,11.0,0.0,23,1,14.4504175,13.661477,0.0,0.0,13.32,35.64,22.289997,8.156181,76.965065,91.54024,66.000786,13.751564,0.33479622,11.159999,3.9763298,1733.9114182541798,1588.4497185940288,145.461699660151,1676.1709760566173,1557.2711344329227,118.89984162369456,-57.740442197562516,-31.178584161106073,-26.561858036456442,0.7922359089212394,0.0068165116737072,3.7500000000000018,0.002239641657334812,0.23880597014925373,-1.3862943611198908,83.0,0.7487352445193929,0.0,0.09999999999999998,-0.09999999999999998,10.0,4.5,5.5,2.0,5,0,0.29300790735321586,1.0,-0.0,-0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Quarterfinals,3.0,2016-04-15,Federer R.,Tsonga J.W.,3.0,9.0,7695.0,3130.0,1.33,3.4,1.36,3.73,1.32,3.34,6.0,3.0,2.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0,3.0,0.0459973463069438,0.7188160676532769,0.281183932346723,0.7167381974248926,0.2832618025751073,0.7328094302554027,0.2671905697445972,0.2167381974248926,-2.07,-2.02,-2.37,0.4334763948497853,0.9283390703903291,-0.9283390703903296,-6.0,4565.0,0.8,0.8,56.0,0.835820895522388,4.0,4.0,52,1.0,2,0.6,0.6,36.0,0.6666666666666666,4.0,15.0,50,1.0,2,0.2,0.2,0.1691542288557214,0.0,-11.0,0.0,2,0,14.4504175,13.661477,0.0,0.0,13.32,35.64,22.289997,8.156181,76.965065,91.54024,66.000786,13.751564,0.33479622,11.159999,3.9763298,1954.288245727623,1727.0249265621412,227.2633191654818,1767.0379219565903,1647.5906480160804,119.44727394050983,-187.25032377103275,-79.4342785460608,-107.81604522497196,0.7227878984445241,0.008740864433729675,2.556390977443609,0.0020778702283842376,0.3333333333333333,-0.9162907318741553,12.0,0.7108545034642032,0.0,0.0,0.0,2.0,7.5,-5.5,2.0,5,0,0.29300790735321586,1.0,-0.0,0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Quarterfinals,3.0,2016-04-15,Wawrinka S.,Nadal R.,4.0,5.0,6370.0,4955.0,2.1,1.72,2.23,1.82,2.1,1.73,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0575858250276855,0.450261780104712,0.549738219895288,0.4516971279373368,0.5483028720626633,0.4493827160493827,0.5506172839506173,0.0483028720626632,0.3800000000000001,0.3700000000000001,0.4099999999999999,-0.0966057441253264,-0.1938159362196899,0.19381593621969,-1.0,1415.0,0.6,0.8,56.0,0.7777777777777778,4.0,9.0,57,1.0,2,0.6,0.7,62.0,0.7294117647058823,4.0,13.0,68,1.0,2,0.0,0.1,0.0483660130718954,0.0,-4.0,0.0,-11,3,14.4504175,13.661477,0.0,0.0,13.32,35.64,22.289997,8.156181,76.965065,91.54024,66.000786,13.751564,0.33479622,11.159999,3.9763298,1841.0316960174187,1811.5170269406296,29.514669076789005,1820.3761605314196,1799.1276909469398,21.248469584479835,-20.655535485999053,-12.389335993689883,-8.26619949230917,0.45044720803047716,0.0011682950113374648,0.8190476190476189,-0.0014353478326247782,0.8,-0.18232155679395468,9.0,0.5624724061810155,-0.20000000000000007,-0.09999999999999998,-0.10000000000000009,4.5,6.5,-2.0,2.0,5,0,0.29300790735321586,1.0,-0.0,-0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Quarterfinals,3.0,2016-04-15,Murray A.,Raonic M.,2.0,12.0,7815.0,2740.0,1.36,3.25,1.42,3.3,1.37,3.09,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0429864253393663,0.7049891540130152,0.2950108459869848,0.6928251121076232,0.3071748878923767,0.6991525423728814,0.3008474576271186,0.1928251121076232,-1.89,-1.7199999999999998,-1.88,0.3856502242152465,0.81336035106962,-0.8133603510696206,-10.0,5075.0,0.6,0.7,67.0,0.8072289156626506,6.0,11.0,59,1.0,2,0.8,0.8,39.0,0.7222222222222222,8.0,25.0,36,1.0,3,-0.2,-0.1,0.0850066934404284,-2.0,-14.0,0.0,23,2,14.4504175,13.661477,0.0,0.0,13.32,35.64,22.289997,8.156181,76.965065,91.54024,66.000786,13.751564,0.33479622,11.159999,3.9763298,1895.7172584654688,1816.2966604569046,79.42059800856418,1858.9808090610038,1715.0606051815232,143.9202038794806,-36.73644940446502,-101.23605527538143,64.49960587091641,0.6989889361645066,0.006083671104900167,2.3897058823529416,0.012164041905391998,0.16666666666666666,-1.466337068793427,14.0,0.7404073898626243,-0.09999999999999998,0.0,-0.09999999999999998,5.5,12.5,-7.0,2.0,5,0,0.29300790735321586,1.0,-0.0,-0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Semifinals,3.0,2016-04-16,Nadal R.,Murray A.,5.0,2.0,4955.0,7815.0,1.4,3.0,1.44,3.3,1.37,3.08,2.0,6.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1,3.0,0.0476190476190476,0.6818181818181818,0.3181818181818181,0.6921348314606741,0.3078651685393258,0.6962025316455697,0.3037974683544304,0.1921348314606741,-1.6,-1.71,-1.86,0.3842696629213483,0.8101188571454493,-0.8101188571454495,3.0,-2860.0,0.6,0.7,63.0,0.7325581395348837,6.0,12.0,68,1.0,3,0.8,0.7,68.0,0.8095238095238095,8.0,13.0,60,1.0,3,-0.2,0.0,-0.0769656699889258,-2.0,-1.0,0.0,8,1,14.44,14.164483,0.0,0.0,9.693296,27.72,18.794998,4.621916,76.007355,92.09717,54.695538,13.879959,0.33204708,14.4,0.5091169,1835.9238183941675,1913.1617160294638,-77.23789763529635,1823.0020331508695,1872.6593872788744,-49.657354128004954,-12.921785243298018,-40.50232875058941,27.580543507291395,0.6900518483081419,0.007414950714567731,2.1428571428571432,-0.010316649642492348,2.5,0.6931471805599452,7.0,0.3880187940485513,-0.09999999999999998,0.10000000000000009,-0.20000000000000007,6.0,6.5,-0.5,2.0,6,0,0.29300790735321586,1.0,0.0,-0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,Semifinals,3.0,2016-04-16,Tsonga J.W.,Monfils G.,9.0,16.0,3130.0,2220.0,2.1,1.72,2.2,1.8,2.08,1.74,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0575858250276855,0.450261780104712,0.549738219895288,0.4554973821989528,0.544502617801047,0.4499999999999999,0.55,0.0445026178010471,0.3800000000000001,0.3400000000000001,0.4000000000000001,-0.0890052356020942,-0.1784827804867893,0.1784827804867886,-7.0,910.0,0.8,0.7,37.0,0.6727272727272727,7.0,16.0,50,1.0,3,0.8,0.8,39.0,0.6964285714285714,8.0,20.0,45,1.0,4,0.0,-0.1,-0.0237012987012986,-1.0,-4.0,0.0,5,1,14.44,14.164483,0.0,0.0,9.693296,27.72,18.794998,4.621916,76.007355,92.09717,54.695538,13.879959,0.33204708,14.4,0.5091169,1762.449704777851,1747.5056609948124,14.944043783038524,1677.5350627147925,1691.2581487079758,-13.723085993183304,-84.91464206305841,-56.24751228683658,-28.667129776221827,0.4519197207678882,0.00310110918742004,0.8190476190476189,-0.005235602094240788,0.5625,-0.5306282510621703,25.0,0.5850467289719626,0.10000000000000009,0.0,0.10000000000000009,8.0,10.0,-2.0,2.0,6,0,0.29300790735321586,1.0,-0.0,0.0
"Monte Carlo, Monaco",Masters 1000,Outdoor,Clay,The Final,3.0,2016-04-17,Nadal R.,Monfils G.,5.0,16.0,4955.0,2220.0,1.28,3.75,1.31,4.33,1.27,3.79,7.0,5.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,3.0,0.0479166666666666,0.7455268389662029,0.2544731610337972,0.7490118577075099,0.2509881422924901,0.7677304964539007,0.2322695035460993,0.2490118577075099,-2.47,-2.52,-3.02,0.4980237154150197,1.093349118623835,-1.0933491186238349,-11.0,2735.0,0.8,0.8,64.0,0.735632183908046,9.0,15.0,68,1.0,4,1.0,0.8,40.0,0.7017543859649122,8.0,22.0,45,1.0,5,-0.1999999999999999,0.0,0.0338777979431337,1.0,-7.0,0.0,23,0,14.694167,14.497838,1.0,1.0,14.33234,54.0,27.36,8.206707,88.30227,96.5087,75.529236,14.046211,0.32976255,15.84,3.6,1863.3449570471423,1770.972843966961,92.3721130801814,1848.6961338513634,1712.8699007088924,135.82623314247098,-14.64882319577896,-58.102943258068535,43.454120062289576,0.7540897310425377,0.011941071964555381,2.9296875000000004,-0.003485018741307022,0.3125,-1.0414538748281612,21.0,0.6905923344947735,0.0,0.19999999999999996,-0.19999999999999996,7.5,11.0,-3.5,2.0,7,0,0.29300790735321586,1.0,-0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Donskoy E.,Bagnis F.,68.0,97.0,748.0,590.0,2.75,1.4,2.9,1.54,2.73,1.43,7.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0779220779220779,0.3373493975903614,0.6626506024096386,0.3437499999999999,0.65625,0.3468468468468468,0.6531531531531531,0.15625,1.35,1.3,1.36,-0.3125,-0.6466271649250526,0.6466271649250525,-29.0,158.0,0.2,0.2857142857142857,2.0,0.2857142857142857,0.0,2.0,7,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,62.0,0,0.2,0.2857142857142857,0.2857142857142857,0.0,2.0,-36.0,5,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1444.455133777091,1452.7373371590047,-8.282203381913632,1444.455133777091,1457.6660383722185,-13.210904595127431,0.0,4.928701213213799,-4.928701213213799,0.34264874814573604,0.004843547494323593,0.509090909090909,-0.006400602409638467,0.7010309278350515,-0.3508609740733126,165.0,0.5590433482810164,-0.08571428571428569,0.0,-0.08571428571428569,0.07407407407407407,0.0,0.07407407407407407,1.0,1,0,0.29300790735321586,1.0,-0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Chung H.,Jaziri M.,71.0,76.0,739.0,709.0,1.36,3.0,1.41,3.13,1.38,2.99,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0686274509803921,0.6880733944954128,0.3119266055045871,0.6842105263157895,0.3157894736842105,0.6894273127753304,0.3105726872246696,0.1842105263157895,-1.64,-1.6100000000000003,-1.72,0.368421052631579,0.7731898882334819,-0.7731898882334818,-5.0,30.0,0.2,0.3,5.0,0.3333333333333333,0.0,3.0,13,25.0,0,0.2,0.1,4.0,0.25,0.0,0.0,8,54.0,0,0.0,0.1999999999999999,0.0833333333333333,0.0,3.0,-29.0,5,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1454.7146913318875,1390.348272131469,64.36641920041848,1454.7146913318875,1441.0938213298393,13.62087000204815,0.0,50.74554919837033,-50.74554919837033,0.6872370778621776,0.0027070804152041477,2.2058823529411766,0.0038628681796233355,0.9342105263157895,-0.06713930283762881,147.0,0.5103591160220995,-0.09999999999999998,0.1,-0.19999999999999998,0.11538461538461539,0.0,0.11538461538461539,1.0,1,0,0.29300790735321586,1.0,-0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Kukushkin M.,Estrella Burgos V.,89.0,78.0,643.0,705.0,1.61,2.2,1.76,2.21,1.69,2.13,6.0,3.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0,3.0,0.0756634669678146,0.5774278215223098,0.4225721784776903,0.5575916230366492,0.4424083769633508,0.5566750629722922,0.4433249370277077,0.0575916230366492,-0.5900000000000001,-0.4399999999999999,-0.4499999999999999,0.1151832460732984,0.2313934507863516,-0.2313934507863516,11.0,-62.0,0.6,0.4,9.0,0.391304347826087,0.0,7.0,18,20.0,0,0.2,0.2,9.0,0.3333333333333333,0.0,2.0,21,26.0,0,0.3999999999999999,0.2,0.0579710144927536,0.0,5.0,-6.0,-3,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1493.8802703924284,1418.906961727397,74.97330866503148,1434.5264047115827,1472.091688429815,-37.565283718232195,-59.35386568084573,53.18472670241795,-112.53859238326368,0.5638981691770838,0.01172598140988224,1.3664596273291927,0.01983619848566054,1.141025641025641,0.13036181786324352,167.0,0.47700296735905046,0.19999999999999996,0.0,0.19999999999999996,0.3333333333333333,0.07407407407407407,0.25925925925925924,1.0,1,0,0.29300790735321586,1.0,0.0,0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Stepanek R.,Giraldo S.,159.0,91.0,350.0,608.0,2.1,1.66,2.21,1.76,2.1,1.71,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.078600114744693,0.4414893617021276,0.5585106382978724,0.4488188976377953,0.5511811023622047,0.4433249370277077,0.5566750629722922,0.0511811023622046,0.4400000000000001,0.3900000000000001,0.4499999999999999,-0.1023622047244094,-0.2054439742148085,0.2054439742148088,68.0,-258.0,0.4,0.3,4.0,0.3636363636363636,0.0,0.0,11,88.0,0,0.4,0.3,10.0,0.3703703703703703,0.0,5.0,19,22.0,0,0.0,0.0,-0.0067340067340067,0.0,-5.0,66.0,-8,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1491.4033743586192,1438.7337969989665,52.66957735965275,1515.8242991512438,1461.5977025022764,54.226596648967416,24.420924792624646,22.86390550330998,1.5570192893146668,0.4445443987892102,0.003813900824469112,0.7904761904761903,-0.007329535935667708,1.7472527472527473,0.5533852381847861,250.0,0.3653444676409186,0.10000000000000003,0.10000000000000003,0.0,0.0,0.21739130434782608,-0.21739130434782608,1.0,1,0,0.29300790735321586,1.0,0.0,0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Skugor F.,Cervantes I.,146.0,57.0,392.0,822.0,2.25,1.57,2.5,1.67,2.33,1.58,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0813871196036801,0.4109947643979057,0.5890052356020942,0.4040920716112532,0.5959079283887467,0.4004796163069544,0.5995203836930456,0.0959079283887467,0.6799999999999999,0.75,0.8300000000000001,-0.1918158567774935,-0.3884434205387335,0.3884434205387335,89.0,-430.0,0.5,0.5,1.0,0.5,0.0,0.0,2,54.0,0,0.4,0.3333333333333333,3.0,0.3333333333333333,0.0,8.0,9,7.0,0,0.0999999999999999,0.1666666666666666,0.1666666666666666,0.0,-8.0,47.0,-7,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1513.2070616876451,1458.0948446778466,55.11221700979854,1513.2070616876451,1460.7973116645521,52.40975002309301,0.0,2.702466986705531,-2.702466986705531,0.40518881743870444,0.0053426794215246645,0.6977777777777778,0.006902692786652509,2.56140350877193,0.9299895762323169,203.0,0.3228995057660626,0.0,0.06666666666666671,-0.06666666666666671,0.0,1.0,-1.0,1.0,1,0,0.29300790735321586,1.0,0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Bedene A.,Khachanov K.,59.0,138.0,820.0,426.0,1.36,3.0,1.43,3.15,1.39,2.9,6.0,3.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0,3.0,0.0686274509803921,0.6880733944954128,0.3119266055045871,0.675990675990676,0.324009324009324,0.6877729257641921,0.3122270742358078,0.1759906759906759,-1.64,-1.51,-1.72,0.351981351981352,0.7354069898498279,-0.735406989849828,-79.0,394.0,0.4,0.3,8.0,0.3809523809523809,2.0,8.0,20,5.0,0,,,0.0,,0.0,0.0,0,,0,,,,2.0,8.0,,20,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1469.8644555591945,1500.0,-30.13554444080546,1497.679370994125,1500.0,-2.3206290058749346,27.814915434930526,0.0,27.814915434930526,0.6839456654167604,0.0068908608273165394,2.2058823529411766,0.012082718504736856,0.427536231884058,-0.8401293709085911,197.0,0.6581059390048154,0.10000000000000003,,,1.3333333333333333,,,1.0,1,0,0.29300790735321586,1.0,-0.0,
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Carballes Baena R.,Montanes A.,118.0,104.0,514.0,552.0,2.37,1.53,2.75,1.74,2.32,1.59,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,2.0,0.0755356995118723,0.3923076923076922,0.6076923076923076,0.4066496163682865,0.5933503836317136,0.3875278396436525,0.6124721603563474,0.0933503836317135,0.8400000000000001,0.7299999999999998,1.01,-0.186700767263427,-0.3778331694460783,0.3778331694460783,14.0,-38.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,3.0,3,25.0,0,0.4,0.4,2.0,0.4,0.0,0.0,3,266.0,0,-0.0666666666666667,-0.0666666666666667,-0.0666666666666667,0.0,3.0,-241.0,0,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1467.7776880151746,1483.338952007002,-15.561263991827445,1495.078117428253,1480.0355820935363,15.042535334716831,27.30042941307852,-3.303369913465758,30.603799326544276,0.39549504943987707,0.009951382838216807,0.6455696202531644,-0.014341924060594313,1.1346153846153846,0.12516314295400655,222.0,0.4821763602251407,0.0,0.0,0.0,0.11538461538461539,0.0,0.11538461538461539,1.0,1,0,0.29300790735321586,1.0,0.0,0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Almagro N.,Gabashvili T.,66.0,54.0,759.0,878.0,1.33,3.25,1.38,3.45,1.33,3.23,6.0,1.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0,3.0,0.0595720069404279,0.7096069868995633,0.2903930131004367,0.7083333333333333,0.2916666666666667,0.7142857142857143,0.2857142857142857,0.2083333333333332,-1.92,-1.9,-2.0700000000000003,0.4166666666666666,0.8873031950009024,-0.8873031950009026,12.0,-119.0,0.2,0.3,6.0,0.3157894736842105,0.0,2.0,15,7.0,0,0.0,0.1,10.0,0.3333333333333333,0.0,5.0,24,6.0,0,0.2,0.1999999999999999,-0.0175438596491228,0.0,-3.0,1.0,-9,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1449.1104144027852,1367.8591964710013,81.25121793178391,1463.5538557086559,1487.912157740167,-24.35830203151113,14.443441305870692,120.05296126916573,-105.60951996329504,0.7107420115062036,0.003134313384750554,2.4436090225563905,0.001273653566229993,1.2222222222222223,0.19735943415849455,120.0,0.4636530238240684,-0.09999999999999998,-0.1,2.7755575615628914e-17,0.25,0.7142857142857143,-0.4642857142857143,1.0,1,0,0.29300790735321586,1.0,0.0,0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-18,Zverev A.,Struff J.L.,51.0,113.0,895.0,537.0,1.36,3.0,1.42,3.43,1.37,3.04,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0686274509803921,0.6880733944954128,0.3119266055045871,0.6893424036281179,0.3106575963718821,0.7072164948453609,0.2927835051546391,0.1893424036281179,-1.64,-1.67,-2.01,0.3786848072562358,0.797046775578097,-0.7970467755780967,-62.0,358.0,0.4,0.6,14.0,0.4827586206896552,3.0,9.0,25,5.0,0,0.0,0.1,2.0,0.1428571428571428,0.0,3.0,7,7.0,0,0.4,0.5,0.3399014778325123,3.0,6.0,-2.0,18,0,13.865166,12.675644,0.0,0.0,15.778516,33.839996,20.535,8.815457,77.04339,94.16104,63.177216,15.056813,0.23644204,9.0,3.096837,1565.0978902282627,1333.9496686360908,231.14822159217192,1446.8738102476843,1375.1480907003188,71.72571954736554,-118.22407998057838,41.198422064228,-159.42250204480638,0.6948774309896306,0.010704763830723454,2.2058823529411766,-0.0012690091327051123,0.45132743362831856,-0.7849547298130681,164.0,0.625,-0.19999999999999996,-0.1,-0.09999999999999995,1.5,0.375,1.125,1.0,1,0,0.29300790735321586,1.0,-0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,1st Round,3.0,2016-04-19,Ramos-Vinolas A.,Munar J.,55.0,425.0,850.0,99.0,1.1,7.0,1.11,9.69,1.09,6.96,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0519480519480519,0.8641975308641975,0.1358024691358024,0.8645962732919255,0.1354037267080745,0.8972222222222223,0.1027777777777778,0.3645962732919254,-5.9,-5.87,-8.58,0.7291925465838509,1.854001778105276,-1.854001778105276,-370.0,751.0,0.4,0.5,13.0,0.3939393939393939,0.0,7.0,25,8.0,0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,3,264.0,0,0.0666666666666667,0.1666666666666666,0.0606060606060606,0.0,7.0,-256.0,22,0,13.688084,12.17649,0.0,0.0,16.923828,31.68,19.664999,9.429149,71.7315,98.0083,40.359592,15.014748,0.23429964,7.5599995,3.219938,1516.9824493049825,1480.373308425237,36.60914087974561,1439.3430754767278,1482.070509874285,-42.72743439755732,-77.63937382825475,1.6972014490481797,-79.33657527730293,0.8753386754594484,0.018952756081103354,6.363636363636366,-0.00039874242772797164,0.12941176470588237,-2.029087655534221,480.0,0.8956796628029505,-0.09999999999999998,0.0,-0.09999999999999998,0.7777777777777778,0.0,0.7777777777777778,1.0,1,0,0.29300790735321586,1.0,-0.0,-0.0
Barcelona,ATP500,Outdoor,Clay,2nd Round,3.0,2016-04-19,Paire B.,Gabashvili T.,22.0,54.0,1616.0,878.0,1.53,2.37,1.59,2.55,1.55,2.42,6.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0.0755356995118723,0.6076923076923076,0.3923076923076922,0.6095717884130982,0.3904282115869018,0.6159420289855072,0.3840579710144928,0.1095717884130982,-0.8400000000000001,-0.8699999999999999,-0.9599999999999996,0.2191435768261964,0.4455126092374398,-0.4455126092374398,-32.0,738.0,0.6,0.4,20.0,0.5882352941176471,3.0,12.0,32,5.0,0,0.2,0.2,11.0,0.3548387096774194,3.0,8.0,25,1.0,1,0.3999999999999999,0.2,0.2333965844402277,0.0,4.0,4.0,7,0,13.688084,12.17649,0.0,0.0,16.923828,31.68,19.664999,9.429149,71.7315,98.0083,40.359592,15.014748,0.23429964,7.5599995,3.219938,1613.4329384953655,1395.527170907503,217.90576758786256,1595.2956348613998,1508.8372885348444,86.45834632655533,-18.137303633965757,113.31011762734147,-131.44742126130723,0.6110687083636378,0.004323777556444119,1.5490196078431375,-0.0018794807207905828,0.4074074074074074,-0.8718389693033215,76.0,0.6479550922213312,0.19999999999999996,0.0,0.19999999999999996,2.0,4.0,-2.0,1.0,2,0,0.29300790735321586,1.0,-0.0,0.0
